Feature ID	Taxon	Confidence
524787ca90f7843f7b2ed4e7b90ad541	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.8807994597733392
5b9037101b2c5f055cc82b7013c37f39	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9999999999966882
6aa529509427c23c72b04d9af1ccfccb	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999870667917607
6bc765ac6862819b13fa3fea70d81a0e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9878832928215795
ab7b50d82acea7eed608fa076f1d0eb1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Negativibacillus	0.9999989021634321
46c54c5d069e25dd69e8603fb81ff25b	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum	0.9999999998276081
a97b365a85143d1ad495826b95a413bc	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.7895675943756981
844811dfcca7618291f99f141c597274	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.8063240319390895
053a14b3553bf649601db59042350db0	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9999999999215208
ae47f746571a5622a17450a4963a54fa	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.8987625261403572
4ac555d80ba325db02ba145b0cc4c737	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9979735441118065
a4491c93204516e5a2edd2b6d1962f3f	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia	0.9991333601277349
e4e8de50d80ae2476878db9184e00f0c	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9999827410689692
1322e535d7ad877467d0f8c04f2e141a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9999609369256329
f76cc453beacb98552ceb7c7822e33e6	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9999946971299409
8b6d34c9746d9d8d1f6241f39131ffc4	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9999910471526358
3b5fc3c298dac3509fe851dfdbb1a25f	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9956766367015475
b2850ef2223c33064b2ee33701001d6e	d__Bacteria	0.9992812794307377
d6d69f9b0d0c0f8a50301e15dc1355c1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998239548664593
45c5a7575251c4aae8a6b59798daa2b1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998615289560822
90aa26e0de0abc69e089e917a50dab86	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.9688517055134132
1c69c7f861de1932aca1386350ab9332	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9997742870492292
6cbdde1e872f3f99098fb6b3e0bd3179	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9993397428802258
2fcd0ed30cc5ce4c8457da8113e5ecb0	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum	0.9932183001736267
66d8054df92f18515e56e3b15ad09860	d__Bacteria; p__Bacillota; c__Clostridia	0.7603207345853962
59149ccbbad4a651bd6df72904ca3778	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.9354707332622375
17f7f7550c4682c37aabab3b3623066d	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996573337470331
2cd2bd319f9e41f040ff5416a4b9d529	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9994431608238619
cb8e7c926e4304c57ddd67360b800867	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996005333858551
a7a505b01d7d8aaa5ffd32a7ec2ca699	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997404526792593
27d1e3b5dbca10ed41ddc5ff73346e5d	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999468717909664
ad88e536d432a16f2c5c3a841d2e86c7	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9993583773723725
37e60dc93d6d0926d1ad0c07ff58f9e7	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999702859005612
7f7ad2aa1b8e47800d098beabb1ab112	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998080933314216
4b148b13cc0c0fb60da16bb4f633647e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9983575895791693
14afaa11a587a547e028d001a3b5f519	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995092840375206
727c12463e8ed24dc5aa9234fa87ec5a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9992732416307668
0cadf550a2fc293a9056a0ff243514e3	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995463987664834
c8312729d575f8fb50e316e39aca2204	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9992152223808249
7383ac7050729c1baa548bdc34970fa6	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9994163051688094
d696ef8102ae935775c3cf2c934697a3	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998160893325497
5b0b2726bf95bd0e5f7f849a5ac7a555	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9991531405331332
4701800006370e14fa851fd65b79c72c	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997032701037906
9a5ad3e5c9abb12041ebce1cf20b2b3c	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999821762976514
b3cb877c7b1e20550e8316dde052e7e7	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998024424294062
d8af26a1eb6faf9b04bd6a384e2b5ba1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997860720889206
1d141d5fd049b246011c2ef63e37c4cd	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9295649748307213
0d9201130e606cacf76de77d82e6d628	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997023461574206
a67621ea6a721b7b18c8b7d33c3f2643	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999241637550273
16e3b6145de1c69fdcc05c87b5916e43	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9993216304198225
908a944f5e3438de151c1c687843d1cc	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996206079891993
4cb4e20527a25ae70c8e01db6857c893	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996402299647318
b9557da632d80b32035835dcbd227d2e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.998980722269969
20a3981be1add8c5ab6e4cf36346279a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995028135211819
4ff949b5a9d9cd7e525f010740498ead	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.99983523896695
cf592ecce2372019d90f26d8eede6044	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996597403689382
9305f5ab47c6e257ea798d82c76d1fbd	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995653264119965
f9a5a0af8461a2a68ea11234ecb8af7d	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9999113113083029
887eeda20266c97f2570266b13683c1a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997826822911783
3af13fe2ebf0289dddda56e082b89528	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999756263682734
f6a8212d7953481412ba0d085c3b2189	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9984784163254846
16b1f948428f8e8eb8da6f1cd674520d	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9994478406453172
64fd7dc5c9125236e2cd0b0158324c50	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999096341992219
1b655d8855c7dfb81b5e9670024edc71	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9981177225433508
1909c4dd2c2f8f3f8d45d7719b03f73f	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997345161783348
41b3146999ac872018f6c6cad0d19671	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999594310693649
ffd25f8598901e76804972189816927d	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995489375868618
87c8b3d6807db0281cfbc6f105cae5be	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998065391988039
4c7dfa3c34f186e9a5ee2a4945be099e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.998984789616762
266b47dd9ede31765dc0d5e5ebba4ea2	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999516387757938
d6b89ed693d55d433d862aa10775ead6	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995948341046429
65ef484d669b69ddc481ebf3fc013105	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9984985351347476
037ca610f10809e2b91b3b63c9d66c21	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9992433877322751
f500800904f8c8bb84e0ffa4afc12108	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997109167141606
60b970d5aad9cd9ddb2a0d9360d8820d	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.99967805004068
5a7a1e756a1995f15c01b1fc46a9141e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9985394206330043
99903e0cb459ac9dc2cfa9b851be3f19	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.9480801846749588
d72a457c5d6be4920b2f5e3f6b824049	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.9540991724570588
a119b8349c93a3fda3bc988ac9511dd5	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996754741138885
07a0363486ff9f402a2ebcad676593f0	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9995750993215625
3c685459ccbbd62232e44ecb4b630b4e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9992857644061544
c65704648cbb3cbaa0e6cc1f48827eb5	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.788580938932413
3c69e4c4db4ec461422507d1085f4945	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.9852962531560531
0269c6f8a795062aadcfc64be52b777e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996325029578708
a2ba90705d69f989baa1cdc40df370b1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Agathobaculum	0.9990616877146586
4fbc4dac13ac8486d93dcc2cd8de14fa	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group	0.9372670156264483
f7963cb4de044f0be02d910e88789d12	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillospira	0.9483216758145182
e8b2362c3e4295462bd907de9468f245	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella	0.9971834693738362
aeb7a0192e3970e888cea09d7a8ce51f	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia	0.9998989595372992
670065405071e39d665a984b52c584b2	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9992028488834944
b80c8431a906adb5daded645a7de4c75	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.998799402095096
9fd59c030479174f8d431b481b8319ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999998954192584
f88cc30f26cbfd83fcd1035d62fd8794	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999996744005092
1c58bc87f03cf122e3117e59d03d846b	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9993755691244964
45af3b6d64011634be9ba109c9a5bb96	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9992717108599893
2ea616b6df74aa30fe2ed938b602b834	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9987491644106853
a48d89aa657f80d67feabd38496dedcf	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9993741696379813
b629b1b49c02375f9dd0a59b44478576	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997614657856235
43e9f24cda9fae7e951333ab8119b4cd	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9997524132228272
691a39a6bdfe5c0cb7609882cb5fafc8	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.7262598480926522
50a29c58ea8c27f5643fc8acb8a02949	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9964159282893428
3ba8c5f6290f6e661c37297646488a34	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9993057479751477
b353a6a177b065737bafe99dc6378906	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9986974641962693
155b6d77a361d0fcb785288acae90ed2	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9984448320491572
855867d6df240aa696fb5a4cf3e9311c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Coprobacter	0.9413927173337078
d6cbb38225f9cc265e148b94e19e6d61	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9843639888218649
3dc9264c6119899e02e87900caea5a9e	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.76695983344032
1a5a9a605e5854850568c0c6fbf6dc02	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum	0.9999996596651652
a784916d7e5e754d8e292e2ac50cbbbe	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum	0.9994133975481521
b621a188f829dd888c4741e51db5656a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum	0.9999745355616662
